TABLE 0/3: 0< N_{particle} <20
AbsEtaLow,AbsEtaHigh,PhiLow,PhiHigh,Numerator,Denominator,Error,RelativeError
3, 3.2, -1.26064, -1.10306, 23602, 2294, 0.225009, 0.0218698
3, 3.2, -1.10306, -0.945478, 23329, 2245, 0.229627, 0.0220975
3, 3.2, -0.945478, -0.787898, 23335, 2258, 0.227761, 0.0220391
3, 3.2, -0.787898, -0.630319, 23021, 2297, 0.219298, 0.0218812
3, 3.2, -0.630319, -0.472739, 22980, 2197, 0.233578, 0.0223312
3, 3.2, -0.472739, -0.315159, 22890, 2183, 0.23488, 0.0224003
3, 3.2, -0.315159, -0.15758, 23110, 2284, 0.221933, 0.021934
3, 3.2, -0.15758, 0, 23217, 2190, 0.236981, 0.0223538
3, 3.2, 0, 0.157579, 23460, 2259, 0.228779, 0.0220295
3, 3.2, 0.157579, 0.315159, 23170, 2277, 0.223479, 0.0219621
3, 3.2, 0.315159, 0.472739, 23148, 2272, 0.223992, 0.021985
3, 3.2, 0.472739, 0.630318, 23392, 2220, 0.234005, 0.0222081
3, 3.2, 0.630318, 0.787898, 23121, 2260, 0.225473, 0.0220393
3, 3.2, 0.787898, 0.945477, 23559, 2326, 0.220134, 0.0217341
3, 3.2, 0.945477, 1.10306, 24118, 2358, 0.220689, 0.0215766
3, 3.2, 1.10306, 1.26064, 23644, 2219, 0.236572, 0.0222024
3, 3.2, 1.26064, 1.41822, 23737, 2296, 0.225953, 0.0218556
3, 3.2, 1.41822, 1.5758, 24150, 2302, 0.228839, 0.0218131
3, 3.2, 1.5758, 1.73338, 24340, 2375, 0.220314, 0.0214974
3, 3.2, 1.73338, 1.89096, 24104, 2333, 0.224016, 0.0216822
3, 3.2, 1.89096, 2.04853, 23424, 2329, 0.21852, 0.0217269
3, 3.2, 2.04853, 2.20611, 23590, 2222, 0.235591, 0.0221909
3, 3.2, 2.20611, 2.36369, 23433, 2321, 0.219697, 0.0217606
3, 3.2, 2.36369, 2.52127, 23804, 2231, 0.236241, 0.0221413
3, 3.2, 2.52127, 2.67885, 23229, 2203, 0.235063, 0.022293
3, 3.2, 2.67885, 2.83643, 23421, 2391, 0.210302, 0.0214693
3, 3.2, 2.83643, 2.99401, 23254, 2277, 0.224253, 0.0219585
3, 3.2, 2.99401, 3.15159, 21704, 2097, 0.236685, 0.022868
3.2, 3.4, -3.15159, -2.99401, 19186, 1430, 0.367782, 0.0274121
3.2, 3.4, -2.99401, -2.83643, 20931, 1581, 0.345306, 0.0260823
3.2, 3.4, -2.83643, -2.67885, 20609, 1526, 0.358291, 0.0265298
3.2, 3.4, -2.67885, -2.52127, 20683, 1490, 0.37234, 0.0268233
3.2, 3.4, -2.52127, -2.36369, 20746, 1511, 0.365851, 0.0266461
3.2, 3.4, -2.36369, -2.20611, 20906, 1537, 0.359472, 0.0264282
3.2, 3.4, -2.20611, -2.04854, 21028, 1567, 0.3514, 0.0261862
3.2, 3.4, -2.04854, -1.89096, 21093, 1486, 0.380972, 0.0268395
3.2, 3.4, -1.89096, -1.73338, 21123, 1532, 0.364814, 0.0264591
3.2, 3.4, -1.73338, -1.5758, 21096, 1484, 0.381778, 0.0268562
3.2, 3.4, -1.5758, -1.41822, 21186, 1608, 0.340805, 0.0258668
3.2, 3.4, -1.41822, -1.26064, 20834, 1604, 0.336567, 0.0259122
3.2, 3.4, -1.26064, -1.10306, 20660, 1484, 0.374147, 0.0268748
3.2, 3.4, -1.10306, -0.945478, 20529, 1561, 0.345285, 0.026255
3.2, 3.4, -0.945478, -0.787898, 20524, 1524, 0.357551, 0.0265498
3.2, 3.4, -0.787898, -0.630319, 20412, 1514, 0.359115, 0.0266363
3.2, 3.4, -0.630319, -0.472739, 20248, 1542, 0.346891, 0.0264177
3.2, 3.4, -0.472739, -0.315159, 20105, 1436, 0.382431, 0.0273152
3.2, 3.4, -0.315159, -0.15758, 20373, 1529, 0.353312, 0.0265162
3.2, 3.4, -0.15758, 0, 20348, 1451, 0.381047, 0.0271721
3.2, 3.4, 0, 0.157579, 20196, 1572, 0.336406, 0.0261849
3.2, 3.4, 0.157579, 0.315159, 20432, 1547, 0.348276, 0.0263696
3.2, 3.4, 0.315159, 0.472739, 20162, 1543, 0.345142, 0.0264138
3.2, 3.4, 0.472739, 0.630318, 20591, 1490, 0.370739, 0.0268273
3.2, 3.4, 0.630318, 0.787898, 20779, 1527, 0.360798, 0.0265142
3.2, 3.4, 0.787898, 0.945477, 20704, 1544, 0.353754, 0.0263812
3.2, 3.4, 0.945477, 1.10306, 20848, 1565, 0.349149, 0.0262096
3.2, 3.4, 1.10306, 1.26064, 20878, 1544, 0.356624, 0.0263736
3.2, 3.4, 1.26064, 1.41822, 21050, 1504, 0.373565, 0.0266908
3.2, 3.4, 1.41822, 1.5758, 20961, 1512, 0.369155, 0.0266286
3.2, 3.4, 1.5758, 1.73338, 21204, 1622, 0.336781, 0.0257621
3.2, 3.4, 1.73338, 1.89096, 20740, 1473, 0.379668, 0.0269648
3.2, 3.4, 1.89096, 2.04853, 20960, 1620, 0.333645, 0.0257875
3.2, 3.4, 2.04853, 2.20611, 21024, 1499, 0.374946, 0.0267334
3.2, 3.4, 2.20611, 2.36369, 20733, 1603, 0.3353, 0.0259242
3.2, 3.4, 2.36369, 2.52127, 20622, 1663, 0.316106, 0.0254915
3.2, 3.4, 2.52127, 2.67885, 20694, 1496, 0.370342, 0.0267726
3.2, 3.4, 2.67885, 2.83643, 20169, 1565, 0.338174, 0.0262404
3.2, 3.4, 2.83643, 2.99401, 20487, 1512, 0.361088, 0.0266493
3.2, 3.4, 2.99401, 3.15159, 18970, 1395, 0.377237, 0.027741
3.4, 3.6, -3.15159, -2.99401, 16070, 997, 0.52607, 0.032638
3.4, 3.6, -2.99401, -2.83643, 17217, 992, 0.566701, 0.0326519
3.4, 3.6, -2.83643, -2.67885, 17649, 1050, 0.533931, 0.0317654
3.4, 3.6, -2.67885, -2.52127, 17496, 996, 0.572232, 0.0325756
3.4, 3.6, -2.52127, -2.36369, 17372, 1075, 0.507896, 0.0314292
3.4, 3.6, -2.36369, -2.20611, 17535, 1030, 0.545814, 0.0320609
3.4, 3.6, -2.20611, -2.04854, 17634, 1052, 0.531998, 0.0317377
3.4, 3.6, -2.04854, -1.89096, 17634, 1036, 0.544137, 0.0319681
3.4, 3.6, -1.89096, -1.73338, 17499, 1032, 0.543171, 0.0320334
3.4, 3.6, -1.73338, -1.5758, 17853, 1001, 0.579304, 0.032481
3.4, 3.6, -1.5758, -1.41822, 17784, 1043, 0.543224, 0.0318591
3.4, 3.6, -1.41822, -1.26064, 17410, 1030, 0.542031, 0.0320673
3.4, 3.6, -1.26064, -1.10306, 17234, 1017, 0.546833, 0.0322693
3.4, 3.6, -1.10306, -0.945478, 17369, 1004, 0.561535, 0.032459
3.4, 3.6, -0.945478, -0.787898, 17347, 1043, 0.530245, 0.0318813
3.4, 3.6, -0.787898, -0.630319, 16876, 1025, 0.529648, 0.0321693
3.4, 3.6, -0.630319, -0.472739, 17140, 1040, 0.526323, 0.0319356
3.4, 3.6, -0.472739, -0.315159, 17078, 1053, 0.514976, 0.0317525
3.4, 3.6, -0.315159, -0.15758, 17038, 1031, 0.530015, 0.0320722
3.4, 3.6, -0.15758, 0, 17230, 980, 0.577376, 0.0328397
3.4, 3.6, 0, 0.157579, 17211, 1018, 0.545334, 0.0322556
3.4, 3.6, 0.157579, 0.315159, 17036, 1058, 0.510179, 0.031684
3.4, 3.6, 0.315159, 0.472739, 17143, 1047, 0.521242, 0.0318346
3.4, 3.6, 0.472739, 0.630318, 17392, 983, 0.58004, 0.032784
3.4, 3.6, 0.630318, 0.787898, 17174, 1049, 0.520694, 0.0318043
3.4, 3.6, 0.787898, 0.945477, 17261, 1084, 0.498595, 0.031312
3.4, 3.6, 0.945477, 1.10306, 17613, 1076, 0.514033, 0.0314029
3.4, 3.6, 1.10306, 1.26064, 17450, 982, 0.582796, 0.0327969
3.4, 3.6, 1.26064, 1.41822, 17416, 1004, 0.563013, 0.0324567
3.4, 3.6, 1.41822, 1.5758, 17233, 1015, 0.548389, 0.0322994
3.4, 3.6, 1.5758, 1.73338, 17550, 982, 0.586047, 0.0327919
3.4, 3.6, 1.73338, 1.89096, 17582, 1022, 0.553555, 0.0321769
3.4, 3.6, 1.89096, 2.04853, 17564, 1032, 0.545132, 0.0320301
3.4, 3.6, 2.04853, 2.20611, 17719, 1035, 0.547465, 0.0319784
3.4, 3.6, 2.20611, 2.36369, 17574, 1053, 0.529498, 0.0317265
3.4, 3.6, 2.36369, 2.52127, 17484, 1009, 0.561032, 0.0323771
3.4, 3.6, 2.52127, 2.67885, 17072, 1009, 0.548172, 0.0323984
3.4, 3.6, 2.67885, 2.83643, 17241, 1064, 0.511863, 0.0315888
3.4, 3.6, 2.83643, 2.99401, 17407, 1009, 0.558628, 0.032381
3.4, 3.6, 2.99401, 3.15159, 16114, 993, 0.530597, 0.0326972
3.6, 3.8, -3.15159, -2.99401, 12834, 641, 0.810323, 0.040472
3.6, 3.8, -2.99401, -2.83643, 13998, 713, 0.753737, 0.0383922
3.6, 3.8, -2.83643, -2.67885, 13787, 684, 0.789587, 0.039173
3.6, 3.8, -2.67885, -2.52127, 13825, 694, 0.774929, 0.0389006
3.6, 3.8, -2.52127, -2.36369, 13999, 736, 0.719295, 0.0378171
3.6, 3.8, -2.36369, -2.20611, 13889, 712, 0.749561, 0.0384252
3.6, 3.8, -2.20611, -2.04854, 14199, 665, 0.847158, 0.039676
3.6, 3.8, -2.04854, -1.89096, 14126, 696, 0.788042, 0.0388275
3.6, 3.8, -1.89096, -1.73338, 14164, 685, 0.80892, 0.039121
3.6, 3.8, -1.73338, -1.5758, 13987, 717, 0.746967, 0.0382909
3.6, 3.8, -1.5758, -1.41822, 14111, 667, 0.838297, 0.0396247
3.6, 3.8, -1.41822, -1.26064, 13943, 689, 0.789771, 0.0390269
3.6, 3.8, -1.26064, -1.10306, 13948, 739, 0.712452, 0.0377475
3.6, 3.8, -1.10306, -0.945478, 13885, 666, 0.827005, 0.0396676
3.6, 3.8, -0.945478, -0.787898, 13996, 699, 0.776017, 0.0387565
3.6, 3.8, -0.787898, -0.630319, 13761, 681, 0.793264, 0.0392568
3.6, 3.8, -0.630319, -0.472739, 13534, 673, 0.794222, 0.039494
3.6, 3.8, -0.472739, -0.315159, 13625, 704, 0.748027, 0.0386503
3.6, 3.8, -0.315159, -0.15758, 13727, 728, 0.717133, 0.0380326
3.6, 3.8, -0.15758, 0, 13711, 670, 0.809687, 0.039566
3.6, 3.8, 0, 0.157579, 13792, 695, 0.771482, 0.0388761
3.6, 3.8, 0.157579, 0.315159, 13795, 661, 0.830965, 0.0398164
3.6, 3.8, 0.315159, 0.472739, 13910, 681, 0.801651, 0.0392469
3.6, 3.8, 0.472739, 0.630318, 13849, 666, 0.82491, 0.03967
3.6, 3.8, 0.630318, 0.787898, 13774, 707, 0.751277, 0.038562
3.6, 3.8, 0.787898, 0.945477, 14082, 697, 0.783981, 0.0388038
3.6, 3.8, 0.945477, 1.10306, 13831, 705, 0.75747, 0.0386101
3.6, 3.8, 1.10306, 1.26064, 13893, 709, 0.754458, 0.0385022
3.6, 3.8, 1.26064, 1.41822, 13901, 717, 0.742486, 0.0382967
3.6, 3.8, 1.41822, 1.5758, 13972, 655, 0.852796, 0.0399786
3.6, 3.8, 1.5758, 1.73338, 14350, 727, 0.750381, 0.0380158
3.6, 3.8, 1.73338, 1.89096, 13812, 722, 0.730323, 0.0381765
3.6, 3.8, 1.89096, 2.04853, 14055, 701, 0.77593, 0.0386999
3.6, 3.8, 2.04853, 2.20611, 14042, 699, 0.778506, 0.0387535
3.6, 3.8, 2.20611, 2.36369, 13766, 653, 0.84431, 0.0400504
3.6, 3.8, 2.36369, 2.52127, 13777, 655, 0.84116, 0.0399913
3.6, 3.8, 2.52127, 2.67885, 13558, 681, 0.781838, 0.0392707
3.6, 3.8, 2.67885, 2.83643, 13770, 683, 0.790342, 0.0392014
3.6, 3.8, 2.83643, 2.99401, 13813, 672, 0.811988, 0.039503
3.6, 3.8, 2.99401, 3.15159, 12797, 640, 0.809907, 0.0405049
3.8, 4, -3.15159, -2.99401, 9787, 401, 1.24352, 0.0509504
3.8, 4, -2.99401, -2.83643, 10453, 454, 1.1038, 0.0479407
3.8, 4, -2.83643, -2.67885, 10732, 468, 1.08288, 0.0472221
3.8, 4, -2.67885, -2.52127, 10619, 445, 1.15467, 0.0483876
3.8, 4, -2.52127, -2.36369, 10622, 481, 1.02945, 0.046617
3.8, 4, -2.36369, -2.20611, 10555, 422, 1.24166, 0.0496428
3.8, 4, -2.20611, -2.04854, 10907, 481, 1.05647, 0.0465906
3.8, 4, -2.04854, -1.89096, 10733, 458, 1.11814, 0.0477135
3.8, 4, -1.89096, -1.73338, 10797, 455, 1.13566, 0.0478583
3.8, 4, -1.73338, -1.5758, 10860, 457, 1.13477, 0.0477521
3.8, 4, -1.5758, -1.41822, 10825, 442, 1.18846, 0.0485265
3.8, 4, -1.41822, -1.26064, 10747, 481, 1.0413, 0.0466053
3.8, 4, -1.26064, -1.10306, 10707, 451, 1.1412, 0.0480697
3.8, 4, -1.10306, -0.945478, 10568, 466, 1.07346, 0.0473344
3.8, 4, -0.945478, -0.787898, 10611, 470, 1.06419, 0.047137
3.8, 4, -0.787898, -0.630319, 10471, 422, 1.23197, 0.0496505
3.8, 4, -0.630319, -0.472739, 10487, 493, 0.980294, 0.0460842
3.8, 4, -0.472739, -0.315159, 10475, 472, 1.04427, 0.0470543
3.8, 4, -0.315159, -0.15758, 10470, 493, 0.978741, 0.0460859
3.8, 4, -0.15758, 0, 10385, 443, 1.13729, 0.0485142
3.8, 4, 0, 0.157579, 10605, 499, 0.973519, 0.0458072
3.8, 4, 0.157579, 0.315159, 10431, 437, 1.16551, 0.0488282
3.8, 4, 0.315159, 0.472739, 10443, 463, 1.07121, 0.047493
3.8, 4, 0.472739, 0.630318, 10422, 471, 1.04236, 0.0471073
3.8, 4, 0.630318, 0.787898, 10752, 438, 1.1966, 0.0487454
3.8, 4, 0.787898, 0.945477, 10633, 492, 0.996622, 0.0461147
3.8, 4, 0.945477, 1.10306, 10623, 489, 1.00475, 0.0462507
3.8, 4, 1.10306, 1.26064, 10831, 440, 1.19712, 0.0486318
3.8, 4, 1.26064, 1.41822, 10656, 484, 1.02323, 0.0464754
3.8, 4, 1.41822, 1.5758, 10792, 476, 1.06185, 0.0468348
3.8, 4, 1.5758, 1.73338, 10674, 479, 1.04077, 0.0467051
3.8, 4, 1.73338, 1.89096, 10758, 482, 1.03915, 0.046558
3.8, 4, 1.89096, 2.04853, 10728, 424, 1.25282, 0.0495147
3.8, 4, 2.04853, 2.20611, 10593, 401, 1.34391, 0.050874
3.8, 4, 2.20611, 2.36369, 10761, 456, 1.12828, 0.0478112
3.8, 4, 2.36369, 2.52127, 10637, 456, 1.11554, 0.0478225
3.8, 4, 2.52127, 2.67885, 10500, 480, 1.02102, 0.0466752
3.8, 4, 2.67885, 2.83643, 10611, 447, 1.14619, 0.0482843
3.8, 4, 2.83643, 2.99401, 10681, 434, 1.20511, 0.048967
3.8, 4, 2.99401, 3.15159, 9866, 466, 1.00365, 0.0474055
4, 10, -3.15159, -2.99401, 24945, 826, 1.06804, 0.0353658
4, 10, -2.99401, -2.83643, 26661, 926, 0.962441, 0.0334279
4, 10, -2.83643, -2.67885, 27000, 951, 0.93672, 0.0329934
4, 10, -2.67885, -2.52127, 26440, 978, 0.88032, 0.0325625
4, 10, -2.52127, -2.36369, 26418, 956, 0.909771, 0.0329223
4, 10, -2.36369, -2.20611, 26494, 923, 0.961128, 0.0334838
4, 10, -2.20611, -2.04854, 26942, 958, 0.924632, 0.0328779
4, 10, -2.04854, -1.89096, 27128, 939, 0.958978, 0.0331937
4, 10, -1.89096, -1.73338, 26725, 929, 0.960095, 0.0333743
4, 10, -1.73338, -1.5758, 26701, 964, 0.908058, 0.0327841
4, 10, -1.5758, -1.41822, 26675, 968, 0.901637, 0.0327192
4, 10, -1.41822, -1.26064, 27120, 906, 1.01096, 0.0337732
4, 10, -1.26064, -1.10306, 26988, 1003, 0.865253, 0.0321568
4, 10, -1.10306, -0.945478, 26702, 994, 0.867762, 0.032303
4, 10, -0.945478, -0.787898, 26566, 968, 0.898017, 0.0327216
4, 10, -0.787898, -0.630319, 26497, 970, 0.89299, 0.0326905
4, 10, -0.630319, -0.472739, 26861, 919, 0.980514, 0.0335465
4, 10, -0.472739, -0.315159, 26256, 931, 0.940525, 0.0333497
4, 10, -0.315159, -0.15758, 26438, 991, 0.863195, 0.0323559
4, 10, -0.15758, 0, 26267, 966, 0.890815, 0.0327608
4, 10, 0, 0.157579, 27054, 943, 0.950395, 0.0331272
4, 10, 0.157579, 0.315159, 26634, 963, 0.907214, 0.0328019
4, 10, 0.315159, 0.472739, 26461, 945, 0.926997, 0.0331058
4, 10, 0.472739, 0.630318, 26754, 996, 0.866836, 0.0322706
4, 10, 0.630318, 0.787898, 26458, 940, 0.934214, 0.0331907
4, 10, 0.787898, 0.945477, 26698, 974, 0.894172, 0.0326213
4, 10, 0.945477, 1.10306, 26641, 944, 0.93466, 0.0331188
4, 10, 1.10306, 1.26064, 26729, 928, 0.961772, 0.0333916
4, 10, 1.26064, 1.41822, 26518, 919, 0.968201, 0.0335537
4, 10, 1.41822, 1.5758, 26566, 941, 0.936484, 0.0331714
4, 10, 1.5758, 1.73338, 26635, 990, 0.870813, 0.0323674
4, 10, 1.73338, 1.89096, 26957, 873, 1.06187, 0.0343885
4, 10, 1.89096, 2.04853, 26789, 950, 0.930975, 0.0330145
4, 10, 2.04853, 2.20611, 26903, 934, 0.958719, 0.0332841
4, 10, 2.20611, 2.36369, 26642, 941, 0.939117, 0.0331698
4, 10, 2.36369, 2.52127, 26447, 933, 0.94424, 0.033311
4, 10, 2.52127, 2.67885, 26591, 900, 1.00138, 0.0338927
4, 10, 2.67885, 2.83643, 26497, 921, 0.964332, 0.0335189
4, 10, 2.83643, 2.99401, 26696, 944, 0.936557, 0.0331177
4, 10, 2.99401, 3.15159, 25171, 865, 1.00627, 0.0345803
TABLE 2/3: 30< N_{particle} <200
AbsEtaLow,AbsEtaHigh,PhiLow,PhiHigh,Numerator,Denominator,Error,RelativeError
0, 0.2, -3.15159, -2.99401, 11221, 170787, 0.000640293, 0.00974545
0, 0.2, -2.99401, -2.83643, 14042, 209259, 0.00058497, 0.00871744
0, 0.2, -2.83643, -2.67885, 16957, 255187, 0.00052697, 0.00793041
0, 0.2, -2.67885, -2.52127, 18963, 311853, 0.000454801, 0.00747937
0, 0.2, -2.52127, -2.36369, 20075, 358030, 0.000406682, 0.00725302
0, 0.2, -2.36369, -2.20611, 20896, 373099, 0.000398145, 0.00710889
0, 0.2, -2.20611, -2.04854, 21158, 372732, 0.000401171, 0.00706727
0, 0.2, -2.04854, -1.89096, 21657, 362058, 0.000418443, 0.00699546
0, 0.2, -1.89096, -1.73338, 21685, 354371, 0.000428074, 0.00699548
0, 0.2, -1.73338, -1.5758, 22765, 355905, 0.000437284, 0.00683643
0, 0.2, -1.5758, -1.41822, 22676, 353779, 0.000439078, 0.00685026
0, 0.2, -1.41822, -1.26064, 21246, 356229, 0.0004212, 0.00706221
0, 0.2, -1.26064, -1.10306, 20774, 360155, 0.000411574, 0.00713538
0, 0.2, -1.10306, -0.945478, 20551, 369227, 0.000398919, 0.00716713
0, 0.2, -0.945478, -0.787898, 19744, 376867, 0.000382488, 0.00730081
0, 0.2, -0.787898, -0.630319, 18355, 358529, 0.000387431, 0.00756771
0, 0.2, -0.630319, -0.472739, 17795, 315542, 0.000434515, 0.00770485
0, 0.2, -0.472739, -0.315159, 16445, 257761, 0.000513133, 0.0080429
0, 0.2, -0.315159, -0.15758, 13625, 211479, 0.000569454, 0.00883873
0, 0.2, -0.15758, 0, 11538, 184104, 0.000601453, 0.00959697
0, 0.2, 0, 0.157579, 11889, 186095, 0.000604346, 0.00945965
0, 0.2, 0.157579, 0.315159, 14078, 211105, 0.000580484, 0.00870458
0, 0.2, 0.315159, 0.472739, 17552, 258420, 0.000529794, 0.00780021
0, 0.2, 0.472739, 0.630318, 19319, 315744, 0.000453475, 0.00741145
0, 0.2, 0.630318, 0.787898, 19900, 358001, 0.000404845, 0.00728317
0, 0.2, 0.787898, 0.945477, 21153, 377374, 0.000396056, 0.00706573
0, 0.2, 0.945477, 1.10306, 21321, 371149, 0.000404562, 0.00704247
0, 0.2, 1.10306, 1.26064, 21531, 360293, 0.000419257, 0.00701571
0, 0.2, 1.26064, 1.41822, 22107, 356235, 0.000430133, 0.00693121
0, 0.2, 1.41822, 1.5758, 22967, 354795, 0.000440753, 0.00680876
0, 0.2, 1.5758, 1.73338, 22710, 355269, 0.000437529, 0.00684458
0, 0.2, 1.73338, 1.89096, 21071, 353181, 0.000423086, 0.00709154
0, 0.2, 1.89096, 2.04853, 20948, 362941, 0.000410129, 0.00710581
0, 0.2, 2.04853, 2.20611, 20556, 370666, 0.000397381, 0.00716557
0, 0.2, 2.20611, 2.36369, 19483, 372786, 0.000384088, 0.0073491
0, 0.2, 2.36369, 2.52127, 18558, 357389, 0.000390946, 0.00752882
0, 0.2, 2.52127, 2.67885, 17444, 310266, 0.000437488, 0.00778135
0, 0.2, 2.67885, 2.83643, 16298, 256140, 0.000514026, 0.00807845
0, 0.2, 2.83643, 2.99401, 13709, 209279, 0.000577504, 0.00881607
0, 0.2, 2.99401, 3.15159, 10924, 171150, 0.000629868, 0.00986835
0.2, 0.4, -3.15159, -2.99401, 14155, 161470, 0.000768441, 0.00876582
0.2, 0.4, -2.99401, -2.83643, 17998, 194573, 0.000720676, 0.0077911
0.2, 0.4, -2.83643, -2.67885, 21095, 233497, 0.000649516, 0.00718939
0.2, 0.4, -2.67885, -2.52127, 23011, 278866, 0.000565965, 0.00685882
0.2, 0.4, -2.52127, -2.36369, 24001, 323988, 0.000495569, 0.00668965
0.2, 0.4, -2.36369, -2.20611, 24951, 344380, 0.000475001, 0.00655609
0.2, 0.4, -2.20611, -2.04854, 25571, 343485, 0.000482568, 0.00648214
0.2, 0.4, -2.04854, -1.89096, 26051, 336117, 0.000498461, 0.00643128
0.2, 0.4, -1.89096, -1.73338, 26198, 330276, 0.000509134, 0.00641862
0.2, 0.4, -1.73338, -1.5758, 26230, 329251, 0.000511113, 0.00641572
0.2, 0.4, -1.5758, -1.41822, 26186, 327762, 0.000513058, 0.00642179
0.2, 0.4, -1.41822, -1.26064, 26541, 332569, 0.000509037, 0.00637844
0.2, 0.4, -1.26064, -1.10306, 25118, 335771, 0.000489344, 0.00654143
0.2, 0.4, -1.10306, -0.945478, 24753, 341963, 0.000476442, 0.00658205
0.2, 0.4, -0.945478, -0.787898, 24068, 344843, 0.000465317, 0.00666699
0.2, 0.4, -0.787898, -0.630319, 22833, 322658, 0.000484603, 0.00684803
0.2, 0.4, -0.630319, -0.472739, 21761, 284319, 0.000538329, 0.00703356
0.2, 0.4, -0.472739, -0.315159, 20652, 234904, 0.0006381, 0.007258
0.2, 0.4, -0.315159, -0.15758, 17318, 195362, 0.000702833, 0.00792856
0.2, 0.4, -0.15758, 0, 15210, 172559, 0.000745539, 0.00845821
0.2, 0.4, 0, 0.157579, 15388, 175266, 0.000738189, 0.00840781
0.2, 0.4, 0.157579, 0.315159, 18054, 196024, 0.000716323, 0.00777758
0.2, 0.4, 0.315159, 0.472739, 21289, 234865, 0.000648785, 0.00715754
0.2, 0.4, 0.472739, 0.630318, 23405, 284198, 0.000560039, 0.00680034
0.2, 0.4, 0.630318, 0.787898, 24085, 322351, 0.000499104, 0.00667996
0.2, 0.4, 0.787898, 0.945477, 25000, 347016, 0.000471766, 0.00654841
0.2, 0.4, 0.945477, 1.10306, 25676, 343165, 0.000484093, 0.00647
0.2, 0.4, 1.10306, 1.26064, 25905, 334598, 0.0004993, 0.00644913
0.2, 0.4, 1.26064, 1.41822, 26283, 332476, 0.000506522, 0.00640743
0.2, 0.4, 1.41822, 1.5758, 26429, 328229, 0.000514849, 0.00639405
0.2, 0.4, 1.5758, 1.73338, 26401, 329838, 0.000511953, 0.00639603
0.2, 0.4, 1.73338, 1.89096, 25597, 330857, 0.000501921, 0.00648764
0.2, 0.4, 1.89096, 2.04853, 25336, 337295, 0.000489313, 0.00651416
0.2, 0.4, 2.04853, 2.20611, 24804, 342094, 0.000476777, 0.00657566
0.2, 0.4, 2.20611, 2.36369, 23940, 343411, 0.000465995, 0.00668454
0.2, 0.4, 2.36369, 2.52127, 22534, 323131, 0.000480484, 0.00689
0.2, 0.4, 2.52127, 2.67885, 21941, 278812, 0.00055178, 0.00701166
0.2, 0.4, 2.67885, 2.83643, 20503, 233864, 0.000638549, 0.0072835
0.2, 0.4, 2.83643, 2.99401, 17234, 194543, 0.000704059, 0.00794765
0.2, 0.4, 2.99401, 3.15159, 14247, 160955, 0.000773703, 0.00874089
0.4, 0.6, -3.15159, -2.99401, 16807, 147393, 0.00092836, 0.00814147
0.4, 0.6, -2.99401, -2.83643, 20503, 173092, 0.000874863, 0.00738584
0.4, 0.6, -2.83643, -2.67885, 23974, 198606, 0.000825325, 0.00683717
0.4, 0.6, -2.67885, -2.52127, 26628, 232359, 0.000741428, 0.00646979
0.4, 0.6, -2.52127, -2.36369, 27472, 267827, 0.000649822, 0.00633518
0.4, 0.6, -2.36369, -2.20611, 27713, 288190, 0.000604784, 0.0062892
0.4, 0.6, -2.20611, -2.04854, 29213, 295458, 0.00060641, 0.00613318
0.4, 0.6, -2.04854, -1.89096, 28707, 291047, 0.000610179, 0.00618632
0.4, 0.6, -1.89096, -1.73338, 29428, 286997, 0.000627624, 0.00612091
0.4, 0.6, -1.73338, -1.5758, 29369, 286711, 0.000627591, 0.00612677
0.4, 0.6, -1.5758, -1.41822, 29415, 285158, 0.000631709, 0.00612398
0.4, 0.6, -1.41822, -1.26064, 28940, 287198, 0.000621463, 0.00616735
0.4, 0.6, -1.26064, -1.10306, 28425, 290042, 0.000609104, 0.00621515
0.4, 0.6, -1.10306, -0.945478, 28610, 293257, 0.000604261, 0.00619377
0.4, 0.6, -0.945478, -0.787898, 27217, 288800, 0.000597557, 0.00634069
0.4, 0.6, -0.787898, -0.630319, 25872, 266318, 0.000632626, 0.00651205
0.4, 0.6, -0.630319, -0.472739, 25427, 236676, 0.00070901, 0.0065995
0.4, 0.6, -0.472739, -0.315159, 23415, 201985, 0.000800286, 0.00690352
0.4, 0.6, -0.315159, -0.15758, 20588, 173845, 0.000872868, 0.0073705
0.4, 0.6, -0.15758, 0, 18171, 156991, 0.000906979, 0.00783598
0.4, 0.6, 0, 0.157579, 18318, 159288, 0.000897208, 0.00780186
0.4, 0.6, 0.157579, 0.315159, 20928, 174262, 0.000878595, 0.00731583
0.4, 0.6, 0.315159, 0.472739, 24208, 200826, 0.000820113, 0.00680354
0.4, 0.6, 0.472739, 0.630318, 26677, 235883, 0.00073053, 0.00645948
0.4, 0.6, 0.630318, 0.787898, 27067, 268082, 0.000643931, 0.00637774
0.4, 0.6, 0.787898, 0.945477, 28317, 290129, 0.000607652, 0.00622585
0.4, 0.6, 0.945477, 1.10306, 29123, 295110, 0.000606137, 0.00614212
0.4, 0.6, 1.10306, 1.26064, 28994, 289311, 0.000617346, 0.00616006
0.4, 0.6, 1.26064, 1.41822, 29396, 287189, 0.000626812, 0.00612375
0.4, 0.6, 1.41822, 1.5758, 28721, 284344, 0.00062539, 0.00619149
0.4, 0.6, 1.5758, 1.73338, 29165, 285742, 0.000627424, 0.00614714
0.4, 0.6, 1.73338, 1.89096, 28618, 287324, 0.000617398, 0.00619866
0.4, 0.6, 1.89096, 2.04853, 28789, 291612, 0.000609891, 0.00617776
